date,Voltage,Current,Charge_Capacity
01/27/2018 17:08:34.597,4.345326424,3.260095596,1.314561009
01/27/2018 17:10:34.599,4.368596077,3.260042191,1.42323339
01/27/2018 17:12:34.597,4.393297195,3.260004044,1.531887531
01/27/2018 17:14:34.599,4.400211334,3.063821793,1.637981057
01/27/2018 17:16:34.599,4.400159836,2.839004517,1.73630476
01/27/2018 17:18:34.597,4.400185585,2.63284111,1.827434063
01/27/2018 17:20:34.599,4.400103569,2.446821213,1.912029386
01/27/2018 17:22:34.599,4.400162697,2.28027916,1.99076283
01/27/2018 17:24:34.597,4.400204659,2.13250351,2.064233303
01/27/2018 17:26:34.598,4.400157928,1.996850967,2.132979631
01/27/2018 17:28:34.599,4.4000597,1.87220192,2.19741559
01/27/2018 17:30:34.599,4.400150299,1.759332657,2.25790143
01/27/2018 17:32:34.599,4.400168419,1.656734467,2.314794779
01/27/2018 17:34:34.598,4.400039673,1.55884552,2.368364334
01/27/2018 17:36:34.599,4.400129318,1.470031738,2.418841124
01/27/2018 17:38:34.597,4.400094986,1.385946274,2.466418743
01/27/2018 17:40:34.598,4.400080681,1.307118416,2.51129055
01/27/2018 17:42:34.597,4.400108337,1.233917236,2.553626299
01/27/2018 17:44:34.597,4.400111198,1.163645744,2.593560696
01/27/2018 17:46:34.597,4.400094032,1.097846031,2.6312356
01/27/2018 17:48:34.598,4.400086403,1.034574509,2.666761637
01/27/2018 17:50:34.598,4.400112152,0.976271629,2.700255632
01/27/2018 17:52:34.598,4.400065422,0.919397354,2.731827497
01/27/2018 17:54:34.597,4.400109291,0.867056847,2.76157856
01/27/2018 17:56:34.598,4.400053024,0.816279411,2.789617062
01/27/2018 17:58:34.598,4.400016785,0.769294739,2.816044569
01/27/2018 18:00:34.598,4.40014267,0.72543335,2.840948343
01/27/2018 18:02:34.598,4.400085449,0.683700562,2.864405155
01/27/2018 18:04:07.402,4.400053024,0.651988983,2.881614685
01/27/2018 18:06:07.446,4.299482346,0,2.881616354
01/27/2018 18:08:07.447,4.286732674,0,2.881616354
01/27/2018 18:09:07.446,4.282721519,0,2.881616354
01/27/2018 18:11:07.526,3.921726227,-2.281851768,2.881616354
01/27/2018 18:13:07.525,3.86510849,-2.28182888,2.881616354
01/27/2018 18:15:07.526,3.820070267,-2.281878471,2.881616354
01/27/2018 18:17:07.526,3.779064178,-2.282171249,2.881616354
01/27/2018 18:19:07.526,3.742423058,-2.281821251,2.881616354
01/27/2018 18:21:07.525,3.709896088,-2.282003403,2.881616354
01/27/2018 18:23:07.525,3.680742264,-2.281897545,2.881616354
01/27/2018 18:25:07.525,3.654334068,-2.282101631,2.881616354
01/27/2018 18:27:07.525,3.629796028,-2.282186508,2.881616354
01/27/2018 18:29:07.525,3.607197762,-2.281843185,2.881616354
01/27/2018 18:31:07.526,3.586120605,-2.282018661,2.881616354
01/27/2018 18:33:07.525,3.566754341,-2.281874657,2.881616354
01/27/2018 18:35:07.525,3.548675537,-2.281834602,2.881616354
01/27/2018 18:37:07.526,3.531428337,-2.282076836,2.881616354
01/27/2018 18:39:07.526,3.514668465,-2.281834602,2.881616354
01/27/2018 18:41:07.526,3.498351097,-2.281919479,2.881616354
01/27/2018 18:43:07.526,3.482457161,-2.281867981,2.881616354
01/27/2018 18:45:07.526,3.466758728,-2.281915665,2.881616354
01/27/2018 18:47:07.525,3.451265335,-2.281908989,2.881616354
01/27/2018 18:49:07.527,3.435600281,-2.281867981,2.881616354
01/27/2018 18:51:07.526,3.419568062,-2.281859398,2.881616354
01/27/2018 18:53:07.525,3.402935982,-2.281878471,2.881616354
01/27/2018 18:55:07.526,3.385807991,-2.281978607,2.881616354
01/27/2018 18:57:07.525,3.367128372,-2.281904221,2.881616354
01/27/2018 18:59:07.525,3.346325874,-2.282025337,2.881616354
01/27/2018 19:01:07.526,3.324676514,-2.281885147,2.881616354
01/27/2018 19:03:07.525,3.301652908,-2.281839371,2.881616354
01/27/2018 19:05:07.525,3.276695251,-2.282123566,2.881616354
01/27/2018 19:07:07.526,3.249155045,-2.28189373,2.881616354
01/27/2018 19:09:07.525,3.218297005,-2.282161713,2.881616354
01/27/2018 19:11:07.525,3.184347153,-2.282223701,2.881616354
01/27/2018 19:13:07.525,3.146921158,-2.282018661,2.881616354
01/27/2018 19:15:07.526,3.103922844,-2.282078743,2.881616354
01/27/2018 19:17:07.525,3.053009033,-2.281769753,2.881616354
01/27/2018 19:18:45.292,2.999995232,-2.281812668,2.881616354
01/27/2018 19:20:45.338,3.625377655,0,2.881616354
01/27/2018 19:22:45.337,3.658252716,0,2.881616354
01/27/2018 19:23:45.340,3.666560173,0,2.881616354
01/27/2018 19:23:45.350,3.666735649,0,0
01/27/2018 19:25:45.430,4.200195313,4.498823166,0.157959774
01/27/2018 19:27:45.430,4.20021534,4.077690125,0.300957769
01/27/2018 19:29:45.429,4.200231552,3.724779129,0.430693865
01/27/2018 19:31:45.430,4.200217247,3.447778702,0.550064743
01/27/2018 19:33:18.856,4.200164795,3.259994507,0.637039661
01/27/2018 19:35:18.871,4.221282959,3.260095596,0.745318234
01/27/2018 19:37:18.871,4.244280815,3.259954453,0.853996694
01/27/2018 19:39:18.871,4.268241882,3.260019302,0.962660313
01/27/2018 19:41:18.871,4.294057846,3.260095596,1.071318984
01/27/2018 19:43:18.871,4.321157455,3.260025024,1.179983616
01/27/2018 19:45:18.872,4.349568367,3.26002121,1.288642645
01/27/2018 19:47:18.871,4.378738403,3.260065079,1.397321105
01/27/2018 19:49:18.874,4.400186539,3.163341522,1.505497932
01/27/2018 19:51:18.871,4.400138855,2.898979187,1.60638988
01/27/2018 19:53:18.871,4.400177956,2.670698166,1.699139118
01/27/2018 19:55:18.872,4.400129318,2.471549988,1.784779191
01/27/2018 19:57:18.872,4.400195122,2.292608261,1.864103436
01/27/2018 19:59:18.872,4.400119781,2.131246567,1.937764049
01/27/2018 20:01:18.872,4.400154114,1.98740387,2.006378651
01/27/2018 20:03:18.871,4.400100708,1.855012894,2.070374489
01/27/2018 20:05:18.871,4.400144577,1.736891747,2.130192518
01/27/2018 20:07:18.872,4.400132179,1.627157211,2.186228991
01/27/2018 20:09:18.871,4.40008831,1.524231911,2.238723516
01/27/2018 20:11:18.871,4.40011692,1.429386139,2.287931681
01/27/2018 20:13:18.874,4.400130272,1.340653419,2.334071159
01/27/2018 20:15:18.871,4.400097847,1.25688839,2.377340794
01/27/2018 20:17:18.872,4.400081635,1.178573608,2.417915821
01/27/2018 20:19:18.871,4.40000248,1.103890419,2.455957174
01/27/2018 20:21:18.871,4.400091171,1.034572601,2.491594076
01/27/2018 20:23:18.872,4.400062561,0.968556404,2.524960041
01/27/2018 20:25:18.872,4.400046349,0.906163216,2.556192636
01/27/2018 20:27:18.872,4.400093079,0.848286629,2.585419416
01/27/2018 20:29:18.871,4.400046349,0.793199539,2.61277771
01/27/2018 20:31:18.874,4.400079727,0.742506981,2.638368845
01/27/2018 20:33:18.871,4.40004921,0.694553375,2.662309885
01/27/2018 20:35:13.005,4.400053024,0.651995659,2.683651924
01/27/2018 20:37:13.049,4.303342819,0,2.683651924
01/27/2018 20:39:13.049,4.290257454,0,2.683651924
01/27/2018 20:40:13.051,4.285975456,0,2.683651924
01/27/2018 20:42:13.131,3.950404167,-2.281826019,2.683651924
01/27/2018 20:44:13.130,3.901804924,-2.282094002,2.683651924
01/27/2018 20:46:13.131,3.863724709,-2.282183647,2.683651924
01/27/2018 20:48:13.130,3.828948021,-2.281929016,2.683651924
01/27/2018 20:50:13.131,3.795888901,-2.282190323,2.683651924
01/27/2018 20:52:13.131,3.764107704,-2.28181076,2.683651924
01/27/2018 20:54:13.130,3.73399353,-2.282031059,2.683651924
01/27/2018 20:56:13.130,3.706726074,-2.28218174,2.683651924
01/27/2018 20:58:13.131,3.681435585,-2.281808853,2.683651924
01/27/2018 21:00:13.131,3.657964706,-2.281856537,2.683651924
01/27/2018 21:02:13.131,3.636240959,-2.282123566,2.683651924
01/27/2018 21:04:13.131,3.616086006,-2.281822205,2.683651924
01/27/2018 21:06:13.130,3.597619057,-2.28181076,2.683651924
01/27/2018 21:08:13.131,3.579737663,-2.282094002,2.683651924
01/27/2018 21:10:13.130,3.562543869,-2.281993866,2.683651924
01/27/2018 21:12:13.130,3.545675278,-2.282278061,2.683651924
01/27/2018 21:14:13.130,3.529333115,-2.281873703,2.683651924
01/27/2018 21:16:13.130,3.513133049,-2.281805992,2.683651924
01/27/2018 21:18:13.130,3.497136116,-2.281775475,2.683651924
01/27/2018 21:20:13.130,3.481614113,-2.28212738,2.683651924
01/27/2018 21:22:13.130,3.466255188,-2.281824112,2.683651924
01/27/2018 21:24:13.130,3.450850487,-2.281847954,2.683651924
01/27/2018 21:26:13.130,3.434893608,-2.281995773,2.683651924
01/27/2018 21:28:13.130,3.417788506,-2.281904221,2.683651924
01/27/2018 21:30:13.130,3.399799347,-2.28181076,2.683651924
01/27/2018 21:32:13.130,3.380419731,-2.281920433,2.683651924
01/27/2018 21:34:13.131,3.359559059,-2.28212738,2.683651924
01/27/2018 21:36:13.131,3.336116791,-2.282166481,2.683651924
01/27/2018 21:38:13.130,3.310054779,-2.281849861,2.683651924
01/27/2018 21:40:13.131,3.280265808,-2.281808853,2.683651924
01/27/2018 21:42:13.131,3.246399879,-2.282166481,2.683651924
01/27/2018 21:44:13.131,3.207185745,-2.28185463,2.683651924
01/27/2018 21:46:13.131,3.16102314,-2.281780243,2.683651924
01/27/2018 21:48:13.130,3.105297089,-2.282232285,2.683651924
01/27/2018 21:50:13.130,3.034812927,-2.282123566,2.683651924
01/27/2018 21:51:01.291,2.999994278,-2.281805992,2.683651924
01/27/2018 21:53:01.336,3.615429878,0,2.683651924
01/27/2018 21:55:01.336,3.650288582,0,2.683651924
01/27/2018 21:56:01.337,3.659348488,0,2.683651924
01/27/2018 21:56:01.347,3.659259796,0,0
01/27/2018 21:58:01.428,4.200181007,4.540363312,0.158600181
01/27/2018 22:00:01.428,4.200234413,4.127346039,0.303345203
01/27/2018 22:02:01.428,4.200222015,3.765989304,0.434606731
01/27/2018 22:04:01.428,4.200203896,3.476167679,0.55514586
01/27/2018 22:05:42.502,4.200201035,3.259990692,0.649651706
01/27/2018 22:07:42.516,4.222896576,3.26002121,0.75793767
01/27/2018 22:09:42.516,4.24732399,3.260066986,0.866598248
01/27/2018 22:11:42.516,4.272836685,3.260040283,0.975262642
01/27/2018 22:13:42.517,4.299546242,3.259922028,1.083935976
01/27/2018 22:15:42.516,4.327399254,3.260028839,1.192589402
01/27/2018 22:17:42.515,4.355938911,3.259897232,1.301255822
01/27/2018 22:19:42.516,4.385111809,3.260091782,1.40991497
01/27/2018 22:21:42.515,4.400167465,3.109395981,1.517267466
01/27/2018 22:23:42.515,4.40017128,2.865852356,1.616739273
01/27/2018 22:25:42.517,4.400139809,2.651432037,1.708599448
01/27/2018 22:27:42.516,4.400090218,2.461816788,1.793749213
01/27/2018 22:29:42.515,4.400133133,2.290817261,1.872918487
01/27/2018 22:31:42.517,4.400099754,2.135871887,1.946649075
01/27/2018 22:33:42.515,4.400078773,1.996301651,2.015480518
01/27/2018 22:35:42.516,4.400174141,1.870269775,2.079885006
01/27/2018 22:37:42.515,4.40010643,1.751152039,2.14021039
01/27/2018 22:39:42.516,4.400133133,1.639097214,2.196689129
01/27/2018 22:41:42.516,4.400065422,1.534300804,2.249553442
01/27/2018 22:43:42.515,4.400112152,1.438725471,2.299089432
01/27/2018 22:45:42.515,4.400151253,1.350047112,2.345551014
01/27/2018 22:47:42.516,4.400061607,1.264984131,2.389117956
01/27/2018 22:49:42.515,4.40010643,1.186900139,2.429962158
01/27/2018 22:51:42.515,4.400094032,1.111937523,2.468258619
01/27/2018 22:53:42.515,4.400113106,1.043282509,2.504157543
01/27/2018 22:55:42.516,4.40004921,0.976208687,2.537802696
01/27/2018 22:57:42.514,4.400025368,0.914093971,2.569316864
01/27/2018 22:59:42.517,4.399986267,0.855776787,2.598831892
01/27/2018 23:01:42.516,4.400044441,0.801178932,2.62645793
01/27/2018 23:03:42.515,4.400108337,0.750086784,2.652299404
01/27/2018 23:05:42.516,4.400107384,0.700656891,2.676450968
01/27/2018 23:07:42.515,4.400032043,0.654870987,2.6990242
01/27/2018 23:07:51.842,4.400092125,0.651994705,2.700718164
01/27/2018 23:09:51.887,4.302695274,0,2.700718164
01/27/2018 23:11:51.886,4.289676666,0,2.700718164
01/27/2018 23:12:51.888,4.28570652,0,2.700718164
01/27/2018 23:14:51.967,3.956571579,-2.281966209,2.700718164
01/27/2018 23:16:51.968,3.910376549,-2.282101631,2.700718164
01/27/2018 23:18:51.969,3.873202324,-2.282196999,2.700718164
01/27/2018 23:20:51.968,3.838881493,-2.282151222,2.700718164
01/27/2018 23:22:51.968,3.806642532,-2.281867027,2.700718164
01/27/2018 23:24:51.967,3.775213242,-2.281895638,2.700718164
01/27/2018 23:26:51.968,3.744519234,-2.282149315,2.700718164
01/27/2018 23:28:51.967,3.715974808,-2.282198906,2.700718164
01/27/2018 23:30:51.967,3.689759254,-2.28178215,2.700718164
01/27/2018 23:32:51.969,3.665904999,-2.28180027,2.700718164
01/27/2018 23:34:51.968,3.64352417,-2.282122612,2.700718164
01/27/2018 23:36:51.967,3.622725487,-2.28182888,2.700718164
01/27/2018 23:38:51.967,3.603320122,-2.281802177,2.700718164
01/27/2018 23:40:51.968,3.585119247,-2.281784058,2.700718164
01/27/2018 23:42:51.967,3.567768097,-2.281912804,2.700718164
01/27/2018 23:44:51.967,3.551285744,-2.281935692,2.700718164
01/27/2018 23:46:51.968,3.535582542,-2.281990051,2.700718164
01/27/2018 23:48:51.968,3.520352364,-2.282193184,2.700718164
01/27/2018 23:50:51.968,3.505174637,-2.282252312,2.700718164
01/27/2018 23:52:51.967,3.489806175,-2.282100677,2.700718164
01/27/2018 23:54:51.970,3.474505424,-2.281985283,2.700718164
01/27/2018 23:56:51.968,3.459376335,-2.282046318,2.700718164
01/27/2018 23:58:51.968,3.443789482,-2.282096863,2.700718164
01/28/2018 00:00:51.968,3.427412033,-2.282212257,2.700718164
01/28/2018 00:02:51.968,3.409783363,-2.281821251,2.700718164
01/28/2018 00:04:51.968,3.390961647,-2.282107353,2.700718164
01/28/2018 00:06:51.968,3.370660782,-2.281841278,2.700718164
01/28/2018 00:08:51.968,3.348500252,-2.282055855,2.700718164
01/28/2018 00:10:51.968,3.324354172,-2.281882286,2.700718164
01/28/2018 00:12:51.967,3.296555519,-2.281843185,2.700718164
01/28/2018 00:14:51.967,3.264760971,-2.281929016,2.700718164
01/28/2018 00:16:51.968,3.228177071,-2.281858444,2.700718164
01/28/2018 00:18:51.967,3.184267998,-2.281844139,2.700718164
01/28/2018 00:20:51.968,3.130056381,-2.281869888,2.700718164
01/28/2018 00:22:51.967,3.059576035,-2.281797409,2.700718164
01/28/2018 00:24:09.447,2.999999046,-2.282096863,2.700718164
01/28/2018 00:26:09.492,3.607611656,0,2.700718164
01/28/2018 00:28:09.492,3.643465042,0,2.700718164
01/28/2018 00:29:09.495,3.652832985,0,2.700718164
01/28/2018 00:29:09.505,3.65324688,0,0
01/28/2018 00:31:09.585,4.200185776,4.608135223,0.159780756
01/28/2018 00:33:09.585,4.200259209,4.172998428,0.30613032
01/28/2018 00:35:09.585,4.200194359,3.799791336,0.438679099
01/28/2018 00:37:09.585,4.200202942,3.509677887,0.560363293
01/28/2018 00:39:05.774,4.200244904,3.259998322,0.669508696
01/28/2018 00:41:05.789,4.223437309,3.259954453,0.777801692
01/28/2018 00:43:05.789,4.2482481,3.259994507,0.886471212
01/28/2018 00:45:05.788,4.274159431,3.260087967,0.99512881
01/28/2018 00:47:05.788,4.301591873,3.260112762,1.103779078
01/28/2018 00:49:05.789,4.33038044,3.259954453,1.212457418
01/28/2018 00:51:05.788,4.359903336,3.260126114,1.321123481
01/28/2018 00:53:05.789,4.390221596,3.260112762,1.429792047
01/28/2018 00:55:05.788,4.400174141,3.057846069,1.535973668
01/28/2018 00:57:05.790,4.40017128,2.816177368,1.633766651
01/28/2018 00:59:05.790,4.400129318,2.606500626,1.724072576
01/28/2018 01:01:05.788,4.400120735,2.423524857,1.807839036
01/28/2018 01:03:05.789,4.400148392,2.2610569,1.885852933
01/28/2018 01:05:05.788,4.40015316,2.11640358,1.958748341
01/28/2018 01:07:05.789,4.400100708,1.985002518,2.027080536
01/28/2018 01:09:05.789,4.400129318,1.864456177,2.091197729
01/28/2018 01:11:05.788,4.400123596,1.751040459,2.151428699
01/28/2018 01:13:05.788,4.400074005,1.641941071,2.207962513
01/28/2018 01:15:05.788,4.400072098,1.540851593,2.260999918
01/28/2018 01:17:05.790,4.400094986,1.446294785,2.310764551
01/28/2018 01:19:05.790,4.400133133,1.358617783,2.357490063
01/28/2018 01:21:05.790,4.400083542,1.274169922,2.401348591
01/28/2018 01:23:05.791,4.400064468,1.193977356,2.442475557
01/28/2018 01:25:05.788,4.400094986,1.118474007,2.480986118
01/28/2018 01:27:05.788,4.40004158,1.046909332,2.51705122
01/28/2018 01:29:05.789,4.400074959,0.979675293,2.550813675
01/28/2018 01:31:05.790,4.400097847,0.916977882,2.582406282
01/28/2018 01:33:05.789,4.400055885,0.85735321,2.611976624
01/28/2018 01:35:05.791,4.400044441,0.803351402,2.639656305
01/28/2018 01:37:05.788,4.400112152,0.7528162,2.665573835
01/28/2018 01:39:05.788,4.400044441,0.704956055,2.689853668
01/28/2018 01:41:05.788,4.400093079,0.660275459,2.712602615
01/28/2018 01:41:28.541,4.400068283,0.651994705,2.716745853
01/28/2018 01:43:28.585,4.302593231,0,2.716745853
01/28/2018 01:45:28.587,4.289896011,0,2.716745853
01/28/2018 01:46:28.588,4.286086082,0,2.716745853
01/28/2018 01:48:28.668,3.960710526,-2.281917572,2.716745853
01/28/2018 01:50:28.668,3.915940285,-2.28192234,2.716745853
01/28/2018 01:52:28.667,3.879364014,-2.281878471,2.716745853
01/28/2018 01:54:28.667,3.845317841,-2.281880379,2.716745853
01/28/2018 01:56:28.668,3.812903404,-2.281839371,2.716745853
01/28/2018 01:58:28.668,3.781353951,-2.281924248,2.716745853
01/28/2018 02:00:28.667,3.750667572,-2.281790733,2.716745853
01/28/2018 02:02:28.667,3.721970558,-2.281821251,2.716745853
01/28/2018 02:04:28.668,3.695484161,-2.281806946,2.716745853
01/28/2018 02:06:28.668,3.670939445,-2.281846046,2.716745853
01/28/2018 02:08:28.669,3.647922516,-2.281815529,2.716745853
01/28/2018 02:10:28.668,3.626554489,-2.281972885,2.716745853
01/28/2018 02:12:28.667,3.606468201,-2.282027245,2.716745853
01/28/2018 02:14:28.668,3.587850571,-2.282046318,2.716745853
01/28/2018 02:16:28.667,3.570241928,-2.281843185,2.716745853
01/28/2018 02:18:28.669,3.553435326,-2.281900406,2.716745853
01/28/2018 02:20:28.668,3.537286758,-2.281832695,2.716745853
01/28/2018 02:22:28.668,3.521531105,-2.281817436,2.716745853
01/28/2018 02:24:28.668,3.506017685,-2.281926155,2.716745853
01/28/2018 02:26:28.668,3.491024017,-2.28182888,2.716745853
01/28/2018 02:28:28.668,3.476387978,-2.281830788,2.716745853
01/28/2018 02:30:28.668,3.461864471,-2.282101631,2.716745853
01/28/2018 02:32:28.668,3.44730854,-2.282108307,2.716745853
01/28/2018 02:34:28.667,3.431976318,-2.282146454,2.716745853
01/28/2018 02:36:28.668,3.415688515,-2.28215313,2.716745853
01/28/2018 02:38:28.668,3.39814949,-2.281841278,2.716745853
01/28/2018 02:40:28.668,3.378950119,-2.281867981,2.716745853
01/28/2018 02:42:28.667,3.357584953,-2.282132149,2.716745853
01/28/2018 02:44:28.667,3.334084511,-2.281856537,2.716745853
01/28/2018 02:46:28.667,3.306972504,-2.281959534,2.716745853
01/28/2018 02:48:28.668,3.276427269,-2.281912804,2.716745853
01/28/2018 02:50:28.667,3.240444183,-2.282193184,2.716745853
01/28/2018 02:52:28.668,3.197486877,-2.282135963,2.716745853
01/28/2018 02:54:28.668,3.143972397,-2.281859398,2.716745853
01/28/2018 02:56:28.668,3.073684692,-2.282123566,2.716745853
01/28/2018 02:58:01.475,3,-2.281912804,2.716745853
01/28/2018 03:00:01.521,3.603219986,0,2.716745853
01/28/2018 03:02:01.521,3.639610291,0,2.716745853
01/28/2018 03:03:01.523,3.649185181,0,2.716745853
01/28/2018 03:03:01.532,3.649337769,0,0
01/28/2018 03:05:01.612,4.200178146,4.626121521,0.160009786
01/28/2018 03:07:01.612,4.200183868,4.18885231,0.307012141
01/28/2018 03:09:01.612,4.200123787,3.811578751,0.440098464
01/28/2018 03:11:01.613,4.200156212,3.52273941,0.56218338
01/28/2018 03:13:01.612,4.200172424,3.26707077,0.67524755
01/28/2018 03:13:04.615,4.200133324,3.259998322,0.677976012
01/28/2018 03:15:04.630,4.223080635,3.259975433,0.786269426
01/28/2018 03:17:04.631,4.248005867,3.26004982,0.894922853
01/28/2018 03:19:04.631,4.273954391,3.25992012,1.003606081
01/28/2018 03:21:04.629,4.301591873,3.260017395,1.11225605
01/28/2018 03:23:04.630,4.330771446,3.26008606,1.220920444
01/28/2018 03:25:04.629,4.360807419,3.260046005,1.329597116
01/28/2018 03:27:04.630,4.391446114,3.259996414,1.438255191
01/28/2018 03:29:04.630,4.400177956,3.038366318,1.544054627
01/28/2018 03:31:04.630,4.400166512,2.793741226,1.641134977
01/28/2018 03:33:04.631,4.400122643,2.58454895,1.730684757
01/28/2018 03:35:04.630,4.400123596,2.40231514,1.813743711
01/28/2018 03:37:04.631,4.400155067,2.243724823,1.891100764
01/28/2018 03:39:04.630,4.40007782,2.101959229,1.963483691
01/28/2018 03:41:04.631,4.40007019,1.972686768,2.031377316
01/28/2018 03:43:04.629,4.400139809,1.854413986,2.095140934
01/28/2018 03:45:04.630,4.400163651,1.743106842,2.155062675
01/28/2018 03:47:04.629,4.400136948,1.638450623,2.211379051
01/28/2018 03:49:04.629,4.400147438,1.540363312,2.264322519
01/28/2018 03:51:04.631,4.400073051,1.445101738,2.314056158
01/28/2018 03:53:04.629,4.400021553,1.35682106,2.360758305
01/28/2018 03:55:04.630,4.400093079,1.274497986,2.404616356
01/28/2018 03:57:04.630,4.400053024,1.194226265,2.445746899
01/28/2018 03:59:04.630,4.400016785,1.118367195,2.484286308
01/28/2018 04:01:04.630,4.400105476,1.047328949,2.52036047
01/28/2018 04:03:04.630,4.400140762,0.980834961,2.554133654
01/28/2018 04:05:04.629,4.400115013,0.917984962,2.585751295
01/28/2018 04:07:04.630,4.400064468,0.859324455,2.615356445
01/28/2018 04:09:04.630,4.400012016,0.804828644,2.643098354
01/28/2018 04:11:04.629,4.400078773,0.754375458,2.669084787
01/28/2018 04:13:04.629,4.400068283,0.706116676,2.693419695
01/28/2018 04:15:04.630,4.400078773,0.66121006,2.71620059
01/28/2018 04:15:31.164,4.400102615,0.651994705,2.721038342
01/28/2018 04:17:31.208,4.301811218,0,2.721038342
01/28/2018 04:19:31.208,4.289190292,0,2.721038342
01/28/2018 04:20:31.210,4.285496712,0,2.721038342
01/28/2018 04:22:31.292,3.959863663,-2.282195091,2.721038342
01/28/2018 04:24:31.290,3.915951729,-2.28218174,2.721038342
01/28/2018 04:26:31.289,3.879716873,-2.281804085,2.721038342
01/28/2018 04:28:31.289,3.846259117,-2.282051086,2.721038342
01/28/2018 04:30:31.289,3.814836502,-2.281837463,2.721038342
01/28/2018 04:32:31.289,3.784331322,-2.282169342,2.721038342
01/28/2018 04:34:31.289,3.754554749,-2.281891823,2.721038342
01/28/2018 04:36:31.291,3.726259232,-2.282201767,2.721038342
01/28/2018 04:38:31.289,3.700144768,-2.281812668,2.721038342
01/28/2018 04:40:31.289,3.675988197,-2.282247543,2.721038342
01/28/2018 04:42:31.289,3.653211594,-2.281867027,2.721038342
01/28/2018 04:44:31.290,3.631583214,-2.282205582,2.721038342
01/28/2018 04:46:31.290,3.611346245,-2.281784058,2.721038342
01/28/2018 04:48:31.290,3.592182159,-2.282146454,2.721038342
01/28/2018 04:50:31.289,3.574047089,-2.281915665,2.721038342
01/28/2018 04:52:31.291,3.556419373,-2.282103539,2.721038342
01/28/2018 04:54:31.290,3.539726257,-2.281844139,2.721038342
01/28/2018 04:56:31.290,3.52355957,-2.282218933,2.721038342
01/28/2018 04:58:31.289,3.508009911,-2.282059669,2.721038342
01/28/2018 05:00:31.289,3.493197441,-2.281808853,2.721038342
01/28/2018 05:02:31.290,3.478985786,-2.282175064,2.721038342
01/28/2018 05:04:31.289,3.464743614,-2.281891823,2.721038342
01/28/2018 05:06:31.289,3.450028419,-2.282024384,2.721038342
01/28/2018 05:08:31.290,3.434755325,-2.282196999,2.721038342
01/28/2018 05:10:31.290,3.418622017,-2.282025337,2.721038342
01/28/2018 05:12:31.290,3.401452065,-2.28211689,2.721038342
01/28/2018 05:14:31.289,3.382750511,-2.281917572,2.721038342
01/28/2018 05:16:31.289,3.36205864,-2.281971931,2.721038342
01/28/2018 05:18:31.289,3.338497162,-2.282157898,2.721038342
01/28/2018 05:20:31.290,3.311088562,-2.282094955,2.721038342
01/28/2018 05:22:31.289,3.27990818,-2.28186512,2.721038342
01/28/2018 05:24:31.289,3.244368553,-2.282205582,2.721038342
01/28/2018 05:26:31.290,3.20240593,-2.281824112,2.721038342
01/28/2018 05:28:31.290,3.149614334,-2.281817436,2.721038342
01/28/2018 05:30:31.289,3.079005241,-2.282120705,2.721038342
01/28/2018 05:32:08.660,2.999999046,-2.281834602,2.721038342
